link,names,skills,salary,experience,name
https://hh.ru/vacancy/50642917?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', '.NET Core', 'MVC', 'C#', 'Docker', 'AWS', 'MySQL', 'MariaDB', 'Entity Framework']",от 7 000 до 12 000 USD до вычета налогов,более 6 лет,Senior Software Engineer (C# .NET)
https://hh.ru/vacancy/50642917?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', '.NET Core', 'MVC', 'C#', 'Docker', 'AWS', 'MySQL', 'MariaDB', 'Entity Framework']",от 7 000 до 12 000 USD до вычета налогов,более 6 лет,Senior Software Engineer (C# .NET)
https://hh.ru/vacancy/40551245?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'SQL', 'ETL', 'Docker', 'Podman', 'Data Engineering', 'XPath', 'XML', 'Flask']",от 100 000 до 160 000 руб. до вычета налогов,3–6 лет,Разработчик (Python)
https://hh.ru/vacancy/40551245?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'SQL', 'ETL', 'Docker', 'Podman', 'Data Engineering', 'XPath', 'XML', 'Flask']",от 100 000 до 160 000 руб. до вычета налогов,3–6 лет,Разработчик (Python)
https://hh.ru/vacancy/49243147?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'React', 'HTML', 'CSS']",от 4 000 USD до вычета налогов,3–6 лет,Senior Frontend Engineer
https://hh.ru/vacancy/49243147?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'React', 'HTML', 'CSS']",от 4 000 USD до вычета налогов,3–6 лет,Senior Frontend Engineer
https://hh.ru/vacancy/45106522?from=vacancy_search_list&query=data%20engineer,0,"['Java', 'Trading', 'Futures']",от 5 000 до 12 000 USD на руки,3–6 лет,Java Trading Developer
https://hh.ru/vacancy/45106522?from=vacancy_search_list&query=data%20engineer,0,"['Java', 'Trading', 'Futures']",от 5 000 до 12 000 USD на руки,3–6 лет,Java Trading Developer
https://hh.ru/vacancy/48897764?from=vacancy_search_list&query=data%20engineer,0,"['Английский язык', 'C#', 'Java', 'Algorithms', 'Trading system']",от 4 500 до 8 500 USD до вычета налогов,более 6 лет,Senior Liquidity bots developer
https://hh.ru/vacancy/48897764?from=vacancy_search_list&query=data%20engineer,0,"['Английский язык', 'C#', 'Java', 'Algorithms', 'Trading system']",от 4 500 до 8 500 USD до вычета налогов,более 6 лет,Senior Liquidity bots developer
https://hh.ru/vacancy/47175180?from=vacancy_search_list&query=data%20engineer,0,['Английский\xa0— B1 — Средний'],от 5 000 USD до вычета налогов,3–6 лет,DevOps engineer
https://hh.ru/vacancy/47175180?from=vacancy_search_list&query=data%20engineer,0,['Английский\xa0— B1 — Средний'],от 5 000 USD до вычета налогов,3–6 лет,DevOps engineer
https://hh.ru/vacancy/50596433?from=vacancy_search_list&query=data%20engineer,0,"['SQL', 'Английский язык', 'Tableau', 'ORACLE', 'ETL', 'Аналитическое мышление', 'Анализ данных', 'BI', 'Статистический анализ', 'Business Intelligence Systems', 'Business intelligence', 'Google Data Studio', 'Big Data', 'Аналитические исследования', 'Oracle BI', 'Анализ бизнес показателей', 'Data Analysis', 'Системное мышление', 'Cистемы управления базами данных', 'Аналитика']",от 200 000 до 400 000 руб. до вычета налогов,1–3 года,Аналитик данных цифровых продуктов
https://hh.ru/vacancy/50596433?from=vacancy_search_list&query=data%20engineer,0,"['SQL', 'Английский язык', 'Tableau', 'ORACLE', 'ETL', 'Аналитическое мышление', 'Анализ данных', 'BI', 'Статистический анализ', 'Business Intelligence Systems', 'Business intelligence', 'Google Data Studio', 'Big Data', 'Аналитические исследования', 'Oracle BI', 'Анализ бизнес показателей', 'Data Analysis', 'Системное мышление', 'Cистемы управления базами данных', 'Аналитика']",от 200 000 до 400 000 руб. до вычета налогов,1–3 года,Аналитик данных цифровых продуктов
https://hh.ru/vacancy/50509128?from=vacancy_search_list&query=data%20engineer,0,"['Обучение и развитие', 'Лидерство', 'Разработка нового продукта', 'Стратегическое мышление', 'Оптимизация кода', 'Умею работать в команде', 'Готовность самостоятельно принимать решения']",от 200 000 руб. на руки,1–3 года,Developer Advocate
https://hh.ru/vacancy/50509128?from=vacancy_search_list&query=data%20engineer,0,"['Обучение и развитие', 'Лидерство', 'Разработка нового продукта', 'Стратегическое мышление', 'Оптимизация кода', 'Умею работать в команде', 'Готовность самостоятельно принимать решения']",от 200 000 руб. на руки,1–3 года,Developer Advocate
https://hh.ru/vacancy/46654482?from=vacancy_search_list&query=data%20engineer,0,"['SQL', 'Python', 'Linux', 'Git', 'Анализ данных']",от 50 000 до 100 000 руб. на руки,1–3 года,Support engineer junior
https://hh.ru/vacancy/46654482?from=vacancy_search_list&query=data%20engineer,0,"['SQL', 'Python', 'Linux', 'Git', 'Анализ данных']",от 50 000 до 100 000 руб. на руки,1–3 года,Support engineer junior
https://hh.ru/vacancy/50214481?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'TypeScript', 'Git', 'Node.js', 'React.js']",от 4 000 до 6 000 USD до вычета налогов,3–6 лет,Full Stack Developer React/NodeJS Backend focused
https://hh.ru/vacancy/50214481?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'TypeScript', 'Git', 'Node.js', 'React.js']",от 4 000 до 6 000 USD до вычета налогов,3–6 лет,Full Stack Developer React/NodeJS Backend focused
https://hh.ru/vacancy/41095804?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Git', 'Linux', 'SQL', 'PostgreSQL', 'Docker']",от 100 000 до 160 000 руб. до вычета налогов,3–6 лет,"Бэк-энд разработчик (Python, SQL)"
https://hh.ru/vacancy/41095804?from=vacancy_search_list&query=data%20engineer,0,"['Python', 'Git', 'Linux', 'SQL', 'PostgreSQL', 'Docker']",от 100 000 до 160 000 руб. до вычета налогов,3–6 лет,"Бэк-энд разработчик (Python, SQL)"
https://hh.ru/vacancy/50632087?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Java', 'Spring Framework', 'Spring Boot', 'Spring Cloud', 'MongoDB', 'Docker']",от 5 000 до 6 500 USD до вычета налогов,3–6 лет,Senior Java Spring Developer
